"lead","smoking","married","birth.country","edu","race","income","income.mis","cage","cage2","army","cfamily.size"
2.8,0,0,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",0.65,0,-25.1577844311377,632.914117483596,"No",2.39353630899596
1.7,1,0,"Born in 50 US States or Washington, DC","edu.somecol","white",4.46,0,-10.1577844311377,103.180584549464,"Yes",0.39353630899596
1.95,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","white",5,0,-13.1577844311377,173.12729113629,"No",-1.60646369100404
12.2,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",1.44,0,-17.1577844311377,294.389566585392,"No",-2.60646369100404
4.59,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",5,0,-23.1577844311377,536.282979759045,"No",-2.60646369100404
1.15,0,1,"Born in 50 US States or Washington, DC","edu.hischl","mexicanam",4.55,0,12.8422155688623,164.922500717129,"Yes",-0.60646369100404
0.95,0,1,"Born in Mexico","edu.lt9","mexicanam",1.73,0,-22.1577844311377,490.967410896769,"No",-2.60646369100404
1.1,0,0,"Born in 50 US States or Washington, DC","edu.college","white",3.92,0,-22.1577844311377,490.967410896769,"No",-2.60646369100404
1.14,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",1.79,0,30.8422155688623,951.24226119617,"Yes",-1.60646369100404
5.8,1,0,"Born in 50 US States or Washington, DC","edu.9to11","black",1.41,0,6.84221556886227,46.8159138907813,"No",-2.60646369100404
1.5,0,1,"Born in Other Spanish Speaking Country","edu.9to11","otherhispan",0.71,0,-27.1577844311377,737.545255208147,"No",3.39353630899596
1.84,1,1,"Born in 50 US States or Washington, DC","edu.9to11","white",4.5,0,3.84221556886227,14.7626204776076,"No",-1.60646369100404
0.82,0,1,"Born in 50 US States or Washington, DC","edu.college","white",3.78,0,-6.15778443113773,37.9183091003622,"No",0.39353630899596
1.21,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",2.59,0,-27.1577844311377,737.545255208147,"No",0.39353630899596
2.63,0,1,"Born in 50 US States or Washington, DC","edu.lt9","white",0.68,0,-4.15778443113773,17.2871713758113,"No",-0.60646369100404
0.66,0,1,"Born in 50 US States or Washington, DC","edu.somecol","mexicanam",2.33,0,-14.1577844311377,200.442859998566,"Yes",-0.60646369100404
1.6,0,1,"Born in 50 US States or Washington, DC","edu.college","black",5,0,13.8422155688623,191.606931854853,"Yes",-1.60646369100404
0.87,0,1,"Born in 50 US States or Washington, DC","edu.somecol","black",3.92,0,-16.1577844311377,261.073997723117,"No",0.39353630899596
1.85,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",1.45,0,-11.1577844311377,124.496153411739,"No",0.39353630899596
2.6,0,1,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",1.69,0,-3.15778443113773,9.97160251353582,"No",0.39353630899596
1.08,0,1,"Born in 50 US States or Washington, DC","edu.college","white",2.14,0,30.8422155688623,951.24226119617,"No",-1.60646369100404
4.8,0,1,"Born in Other Non-Spanish Speaking Country","edu.hischl","black",1.66,0,-23.1577844311377,536.282979759045,"No",1.39353630899596
0.59,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",4.75,0,-8.15778443113773,66.5494468249131,"No",-1.60646369100404
2.35,0,1,"Born in 50 US States or Washington, DC","edu.somecol","black",1.85,0,-12.1577844311377,147.811722274015,"No",1.39353630899596
0.63,0,1,"Born in 50 US States or Washington, DC","edu.college","white",0.5,0,-15.1577844311377,229.758428860841,"No",1.39353630899596
2.2,0,1,"Born in 50 US States or Washington, DC","edu.lt9","white",1.1,0,29.8422155688623,890.557830058446,"Yes",-1.60646369100404
1.88,0,1,"Born in Mexico","edu.9to11","mexicanam",0,0,-5.15778443113773,26.6027402380867,"No",-2.60646369100404
1.66,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",5,0,8.84221556886227,78.1847761662304,"No",-1.60646369100404
3.8,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",0.59,0,-17.1577844311377,294.389566585392,"No",-2.60646369100404
1.09,0,1,"Born in Other Spanish Speaking Country","edu.college","otherrace",5,0,-2.15778443113773,4.65603365126037,"No",1.39353630899596
1.92,0,0,"Born in 50 US States or Washington, DC","edu.lt9","white",1.46,0,10.8422155688623,117.553638441679,"No",-2.60646369100404
1.9,1,1,"Born in 50 US States or Washington, DC","edu.somecol","white",0.87,0,-23.1577844311377,536.282979759045,"No",0.39353630899596
1.63,0,0,"Born in 50 US States or Washington, DC","edu.college","white",5,0,-10.1577844311377,103.180584549464,"No",-2.60646369100404
2.06,0,1,"Born in Other Non-Spanish Speaking Country","edu.college","white",5,0,-5.15778443113773,26.6027402380867,"No",-1.60646369100404
3.4,1,0,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",0.59,0,16.8422155688623,283.660225268027,"No",-2.60646369100404
1.61,0,0,"Born in Other Spanish Speaking Country","edu.lt9","otherhispan",2.29,0,-9.15778443113773,83.8650156871886,"No",2.39353630899596
3.4,1,1,"Born in 50 US States or Washington, DC","edu.somecol","white",1.99,0,-6.15778443113773,37.9183091003622,"No",0.39353630899596
1.3,0,0,"Born in 50 US States or Washington, DC","edu.college","white",4.9,0,18.8422155688623,355.029087543476,"Yes",-2.60646369100404
0.79,0,0,"Born in 50 US States or Washington, DC","edu.9to11","white",1.43,0,-11.1577844311377,124.496153411739,"No",-1.60646369100404
1.9,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",1.57,0,-26.1577844311377,684.229686345871,"No",-0.60646369100404
2.59,1,0,"Born in 50 US States or Washington, DC","edu.somecol","white",0.7,0,-25.1577844311377,632.914117483596,"No",3.39353630899596
2.2,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",5,0,-10.1577844311377,103.180584549464,"No",-0.60646369100404
3.1,1,1,"Born in 50 US States or Washington, DC","edu.somecol","white",2.19,0,-3.15778443113773,9.97160251353582,"Yes",-1.60646369100404
3.3,0,0,"Born in 50 US States or Washington, DC","edu.college","black",0.23,0,-3.15778443113773,9.97160251353582,"No",-0.60646369100404
0.65,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",3.57,0,-8.15778443113773,66.5494468249131,"Yes",-1.60646369100404
2.18,1,0,"Born in 50 US States or Washington, DC","edu.lt9","black",1.57,0,14.8422155688623,220.291362992578,"No",-1.60646369100404
5.93,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,4.84221556886227,23.4470516153322,"No",-1.60646369100404
1.17,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,-1.15778443113773,1.34046478898491,"No",-0.60646369100404
2.35,1,1,"Born in Other Non-Spanish Speaking Country","edu.somecol","otherrace",5,0,-0.157784431137728,0.0248959267094563,"Yes",1.39353630899596
0.67,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",1.73,0,-25.1577844311377,632.914117483596,"No",-2.60646369100404
1.96,1,1,"Born in 50 US States or Washington, DC","edu.9to11","white",0.51,0,-15.1577844311377,229.758428860841,"No",-0.60646369100404
1.2,0,1,"Born in 50 US States or Washington, DC","edu.somecol","black",5,0,-10.1577844311377,103.180584549464,"No",0.39353630899596
2.7,1,1,"Born in 50 US States or Washington, DC","edu.college","otherrace",1.45,0,3.84221556886227,14.7626204776076,"No",1.39353630899596
1.11,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,-3.15778443113773,9.97160251353582,"No",0.39353630899596
1.01,0,1,"Born in 50 US States or Washington, DC","edu.somecol","mexicanam",3.57,0,16.8422155688623,283.660225268027,"No",-1.60646369100404
5.4,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",0.99,0,-1.15778443113773,1.34046478898491,"No",-0.60646369100404
0.91,0,1,"Born in 50 US States or Washington, DC","edu.college","white",4.75,0,7.84221556886227,61.5003450285058,"No",-1.60646369100404
1.18,1,1,"Born in 50 US States or Washington, DC","edu.9to11","white",1.07,0,12.8422155688623,164.922500717129,"Yes",-1.60646369100404
2.06,0,0,"Born in 50 US States or Washington, DC","edu.hischl","mexicanam",0.98,0,2.84221556886227,8.07818933988309,"Yes",-2.60646369100404
0.77,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",1.65,0,-3.15778443113773,9.97160251353582,"No",0.39353630899596
1.39,0,1,"Born in Mexico","edu.lt9","mexicanam",1.75,0,17.8422155688623,318.344656405751,"No",-0.60646369100404
1.76,0,1,"Born in Mexico","edu.somecol","mexicanam",1.07,0,-2.15778443113773,4.65603365126037,"No",0.39353630899596
0.79,0,0,"Born in 50 US States or Washington, DC","edu.9to11","black",1.21,0,-29.1577844311377,850.176392932698,"No",1.39353630899596
1,0,1,"Born in 50 US States or Washington, DC","edu.college","white",5,0,-12.1577844311377,147.811722274015,"No",-1.60646369100404
0.41,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",0.81,0,-7.15778443113773,51.2338779626376,"No",1.39353630899596
2.43,0,1,"Born in Mexico","edu.lt9","mexicanam",1.81,0,13.8422155688623,191.606931854853,"No",1.39353630899596
0.56,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",0.19,0,-24.1577844311377,583.59854862132,"No",-2.60646369100404
8.9,0,1,"Born in 50 US States or Washington, DC","edu.hischl","mexicanam",1.45,0,-16.1577844311377,261.073997723117,"No",2.39353630899596
0.96,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",5,0,2.84221556886227,8.07818933988309,"No",-1.60646369100404
1.35,1,0,"Born in 50 US States or Washington, DC","edu.9to11","otherrace",4.72,0,-28.1577844311377,792.860824070422,"No",0.39353630899596
1.02,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",5,0,2.84221556886227,8.07818933988309,"No",-1.60646369100404
2.6,0,1,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",1.45,0,-7.15778443113773,51.2338779626376,"No",2.39353630899596
1.22,1,0,"Born in Mexico","edu.lt9","mexicanam",1.13,0,0.842215568862272,0.709327064434001,"No",3.39353630899596
2.38,1,0,"Born in 50 US States or Washington, DC","edu.college","white",5,0,-13.1577844311377,173.12729113629,"No",-1.60646369100404
1.38,0,1,"Born in Mexico","edu.9to11","mexicanam",0.5,0,-9.15778443113773,83.8650156871886,"No",-0.60646369100404
1.7,0,1,"Born in Other Non-Spanish Speaking Country","edu.somecol","otherrace",5,0,-24.1577844311377,583.59854862132,"No",2.39353630899596
1.57,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",2.12,0,-6.15778443113773,37.9183091003622,"No",-2.60646369100404
0.75,0,0,"Born in 50 US States or Washington, DC","edu.hischl","white",3.43,0,-29.1577844311377,850.176392932698,"No",-2.60646369100404
2.18,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",5,0,26.8422155688623,720.504536645272,"Yes",-2.60646369100404
2.5,0,1,"Born in 50 US States or Washington, DC","edu.hischl","white",1.46,0,28.8422155688623,831.873398920721,"No",-1.60646369100404
3.8,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",1.16,0,-18.1577844311377,329.705135447668,"No",-0.60646369100404
2.04,0,0,"Born in Mexico","edu.lt9","mexicanam",0.71,0,-12.1577844311377,147.811722274015,"No",3.39353630899596
1.4,0,1,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",4.25,0,13.8422155688623,191.606931854853,"No",1.39353630899596
1.6,1,0,"Born in 50 US States or Washington, DC","edu.hischl","otherrace",1.71,0,-10.1577844311377,103.180584549464,"No",-2.60646369100404
3.25,0,1,"Born in 50 US States or Washington, DC","edu.hischl","black",3.3,0,-6.15778443113773,37.9183091003622,"No",0.39353630899596
2,0,1,"Born in Other Spanish Speaking Country","edu.9to11","otherhispan",2.49236006546645,1,22.8422155688623,521.766812094374,"No",0.39353630899596
0.63,0,0,"Born in 50 US States or Washington, DC","edu.college","otherrace",1.47,0,-26.1577844311377,684.229686345871,"No",-2.60646369100404
2.7,1,0,"Born in 50 US States or Washington, DC","edu.college","white",0.87,0,24.8422155688623,617.135674369823,"No",-2.60646369100404
2.2,0,1,"Born in 50 US States or Washington, DC","edu.hischl","mexicanam",5,0,17.8422155688623,318.344656405751,"Yes",-1.60646369100404
3.21,1,0,"Born in 50 US States or Washington, DC","edu.9to11","white",0.05,0,-22.1577844311377,490.967410896769,"No",-2.60646369100404
0.9,0,0,"Born in Mexico","edu.9to11","mexicanam",0.46,0,-18.1577844311377,329.705135447668,"No",3.39353630899596
2.5,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",3.23,0,0.842215568862272,0.709327064434001,"Yes",-2.60646369100404
0.86,0,0,"Born in 50 US States or Washington, DC","edu.somecol","otherhispan",2.49236006546645,1,-21.1577844311377,447.651842034494,"No",-0.60646369100404
3.1,0,0,"Born in Other Spanish Speaking Country","edu.somecol","otherhispan",2.66,0,-3.15778443113773,9.97160251353582,"No",0.39353630899596
2.88,1,1,"Born in 50 US States or Washington, DC","edu.lt9","white",0.77,0,28.8422155688623,831.873398920721,"No",-2.60646369100404
1.14,0,1,"Born in 50 US States or Washington, DC","edu.hischl","black",2.49236006546645,1,8.84221556886227,78.1847761662304,"No",3.39353630899596
5.27,0,1,"Born in Mexico","edu.hischl","mexicanam",1.69,0,5.84221556886227,34.1314827530567,"No",2.39353630899596
1.26,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",3.75,0,-1.15778443113773,1.34046478898491,"No",-2.60646369100404
2.43,1,0,"Born in 50 US States or Washington, DC","edu.hischl","mexicanam",5,0,11.8422155688623,140.238069579404,"No",-2.60646369100404
0.92,0,1,"Born in 50 US States or Washington, DC","edu.9to11","black",4.29,0,3.84221556886227,14.7626204776076,"No",-1.60646369100404
4.3,0,1,"Born in 50 US States or Washington, DC","edu.hischl","mexicanam",1.16,0,-8.15778443113773,66.5494468249131,"Yes",2.39353630899596
1.24,0,1,"Born in 50 US States or Washington, DC","edu.college","white",3.87,0,-11.1577844311377,124.496153411739,"No",0.39353630899596
2.3,0,0,"Born in Mexico","edu.lt9","mexicanam",0.44,0,0.842215568862272,0.709327064434001,"No",-2.60646369100404
1.8,1,1,"Born in 50 US States or Washington, DC","edu.hischl","white",0.73,0,-13.1577844311377,173.12729113629,"No",0.39353630899596
2,0,1,"Born in 50 US States or Washington, DC","edu.9to11","black",3.49,0,30.8422155688623,951.24226119617,"No",-0.60646369100404
1.73,0,1,"Born in 50 US States or Washington, DC","edu.9to11","white",1.21,0,25.8422155688623,667.820105507548,"Yes",-1.60646369100404
3.1,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",5,0,4.84221556886227,23.4470516153322,"No",-1.60646369100404
2.67,0,0,"Born in Mexico","edu.lt9","mexicanam",1.71,0,17.8422155688623,318.344656405751,"No",-1.60646369100404
1.38,0,0,"Born in 50 US States or Washington, DC","edu.hischl","black",3.37,0,11.8422155688623,140.238069579404,"Yes",-2.60646369100404
2.75,0,0,"Born in 50 US States or Washington, DC","edu.somecol","white",3.57,0,-13.1577844311377,173.12729113629,"No",-1.60646369100404
0.93,0,1,"Born in 50 US States or Washington, DC","edu.college","white",4.72,0,0.842215568862272,0.709327064434001,"No",0.39353630899596
6.56,1,1,"Born in 50 US States or Washington, DC","edu.somecol","white",4.01,0,-18.1577844311377,329.705135447668,"No",0.39353630899596
1.61,0,1,"Born in 50 US States or Washington, DC","edu.somecol","mexicanam",3.69,0,-15.1577844311377,229.758428860841,"No",-0.60646369100404
1.25,1,1,"Born in 50 US States or Washington, DC","edu.somecol","black",5,0,14.8422155688623,220.291362992578,"Yes",-1.60646369100404
6.25,0,1,"Born in Other Non-Spanish Speaking Country","edu.lt9","white",1.09,0,30.8422155688623,951.24226119617,"Yes",3.39353630899596
2.8,0,0,"Born in 50 US States or Washington, DC","edu.college","white",3.92,0,30.8422155688623,951.24226119617,"Yes",-2.60646369100404
0.83,0,1,"Born in Mexico","edu.9to11","mexicanam",2.28,0,-20.1577844311377,406.336273172219,"No",0.39353630899596
3.6,1,1,"Born in Other Spanish Speaking Country","edu.hischl","otherhispan",1.97,0,13.8422155688623,191.606931854853,"Yes",-1.60646369100404
1.7,0,1,"Born in 50 US States or Washington, DC","edu.9to11","black",1.21,0,10.8422155688623,117.553638441679,"No",0.39353630899596
1.81,0,0,"Born in 50 US States or Washington, DC","edu.somecol","mexicanam",5,0,-1.15778443113773,1.34046478898491,"No",-1.60646369100404
1.33,1,1,"Born in Other Non-Spanish Speaking Country","edu.somecol","white",2.49236006546645,1,3.84221556886227,14.7626204776076,"No",0.39353630899596
1.86,1,1,"Born in 50 US States or Washington, DC","edu.college","white",2.46,0,-1.15778443113773,1.34046478898491,"No",2.39353630899596
4.7,0,1,"Born in 50 US States or Washington, DC","edu.lt9","white",1.71,0,30.8422155688623,951.24226119617,"No",-1.60646369100404
1.6,0,0,"Born in Other Non-Spanish Speaking Country","edu.college","white",4.29,0,-27.1577844311377,737.545255208147,"No",-1.60646369100404
1.91,1,0,"Born in 50 US States or Washington, DC","edu.hischl","white",5,0,-28.1577844311377,792.860824070422,"No",-0.60646369100404
2.37,0,1,"Born in 50 US States or Washington, DC","edu.college","white",4.64,0,23.8422155688623,568.451243232098,"Yes",-1.60646369100404
1.15,1,1,"Born in 50 US States or Washington, DC","edu.9to11","white",0.25,0,-18.1577844311377,329.705135447668,"No",3.39353630899596
2.02,0,1,"Born in 50 US States or Washington, DC","edu.somecol","white",3.86,0,10.8422155688623,117.553638441679,"Yes",-1.60646369100404
1.3,0,1,"Born in 50 US States or Washington, DC","edu.college","white",4.75,0,27.8422155688623,775.188967782997,"Yes",-1.60646369100404
